productId,name,gender,category,articleType,color,season,usage,price
56051,Colorbar Extra Durable Florida Lip Color 021,Women,top,Lip Gloss,brown,Spring,Casual,38
11796,Vishudh Women Pigment Print Green Kurtas,Women,top,Kurtas,green,Fall,Ethnic,49
36988,Lino Perros Women Black Clutch,Women,accessory,Clutches,black,Summer,Casual,16
44594,Van Heusen Men Black and Brown Reversible Belt,Men,accessory,Belts,black,Summer,Formal,44
37066,Lino Perros Women Black Belt,Women,accessory,Belts,black,Summer,Casual,40
38812,Latin Quarters Women Burgundy Printed Top,Women,top,Tops,burgundy,Summer,Casual,31
59019,Carlton London Women Black Flats,Women,shoes,Flats,black,Winter,Casual,92
15336,Nike Men Solid Grey Shorts,Men,bottom,Shorts,grey,Fall,Casual,31
21103,Clarks Men Brown Leather Penny Loafers,Men,shoes,Formal Shoes,brown,Spring,Formal,75
4761,ADIDAS Men's Stripe Polo Green Grey T-shirt,Men,top,Tshirts,green,Summer,Sports,40
17005,Rocia Women Black Heels,Women,shoes,Flats,black,Winter,Casual,56
23230,Aneri Women Blue Checks Kurta,Women,top,Kurtas,blue,Fall,Ethnic,50
6452,Lotto Women's Safina Red Flip Flop,Women,shoes,Flip Flops,red,Summer,Casual,71
34287,Fabindia Women Green Chanderi Dupatta,Women,top,Dupatta,green,Summer,Ethnic,36
18871,Franco Leone Men Formal Brown Shoes,Men,shoes,Formal Shoes,brown,Fall,Formal,54
7580,Nike Men's As Kill Man T-shirt,Men,top,Tshirts,black,Summer,Sports,28
51610,Kraus Jeans Women Brown Corduroy Trousers,Women,bottom,Trousers,brown,Fall,Casual,47
17839,Nike Men Air Impel Leather White Sports Shoe,Men,shoes,Sports Shoes,white,Fall,Sports,84
30627,Nike Men Kobe Old Master Grey T-shirt,Men,top,Tshirts,grey,Summer,Sports,47
27690,Murcia Women Black Handbag,Women,accessory,Handbags,black,Winter,Casual,25
12577,Tantra Women Black Printed T-shirt,Women,top,Tshirts,black,Fall,Casual,45
42207,Sepia Women White Printed Top,Women,top,Tops,white,Summer,Casual,21
3120,Probase Men's Freestyler Turquoise T-shirt,Men,top,Tshirts,blue,Summer,Casual,34
32170,Playboy Women Pink Socks,Women,top,Socks,pink,Summer,Casual,38
39598,Catwalk Women Black Flats,Women,shoes,Heels,black,Summer,Casual,83
24015,Locomotive Men Printed Black T-shirt,Men,top,Tshirts,black,Fall,Casual,27
10220,Murcia Women Mary Pink Handbags,Women,accessory,Handbags,pink,Winter,Casual,46
15752,Facit Men Bicep Tee Navy Blue Innerwear Vest,Men,top,Innerwear Vests,blue,Summer,Casual,28
52095,Myntra Women Grey Melange Top,Women,top,Tops,grey,Summer,Casual,45
21567,Numero Uno Men Casual White Shoes,Men,shoes,Casual Shoes,white,Summer,Casual,97
4305,Tantra Kid's Unisex Tribal Blast Green Kidswear,Unisex,top,Tshirts,green,Summer,Casual,25
45022,Maxima Women White Dial Pearl Strap Watch,Women,accessory,Watches,white,Winter,Casual,46
53147,Catwalk Women Brown Wedges,Women,shoes,Heels,bronze,Winter,Casual,64
14680,Basics Men Yellow Striped Polo T-shirt,Men,top,Tshirts,yellow,Fall,Casual,42
56607,Streetwear Shine Divine Whitening Natural Compact,Women,top,Compact,beige,Spring,Casual,42
32342,Q&Q Men White Dial Watch,Men,accessory,Watches,white,Winter,Casual,73
40762,Quiksilver Men Multi Coloured Backpack,Men,accessory,Backpacks,multi,Summer,Casual,37
33290,Arrow Sport Men Black Slim Fit Shirt,Men,top,Shirts,black,Summer,Casual,21
38678,Spice Art Women Canvas Black Wallet,Women,accessory,Wallets,black,Summer,Casual,49
10012,Nike Men's Breakli Navy Blue Track Pants,Men,bottom,Track Pants,blue,Fall,Sports,47
4137,Skechers Women Silver Pink White Shoe,Women,shoes,Casual Shoes,white,Winter,Casual,67
45210,CASIO ENTICER Women White Dial Analogue Watch A665,Women,accessory,Watches,white,Winter,Smart Casual,26
15560,Spykar Men Washed Blue Jeans,Men,bottom,Jeans,blue,Fall,Casual,53
20687,Buckaroo Jefe Men Brown Casual Shoes,Men,shoes,Casual Shoes,brown,Winter,Casual,62
37630,Madagascar3 Girls Soft Red Printed T-Shirt,Girls,top,Tshirts,red,Summer,Casual,43
6660,Nike Women Dunk Low White Grey Shoe,Women,shoes,Casual Shoes,brown,Summer,Casual,54
47547,Portia Women Silver Flats,Women,shoes,Heels,silver,Winter,Casual,58
17237,U.S. Polo Assn. Men Solid White Polo  Tshirt,Men,top,Tshirts,white,Fall,Casual,36
42809,Little Miss Intimates Women Green Brief,Women,top,Briefs,green,Summer,Casual,29
51422,Myntra Men Teal Shirt,Men,top,Shirts,teal,Summer,Casual,21
46495,Timex Men White Dial Chronograph Watch,Men,accessory,Watches,white,Winter,Casual,41
13697,Puma Unisex Black Backpack,Unisex,accessory,Backpacks,red,Fall,Casual,44
34889,Envirosax Women Pink Bag,Women,accessory,Handbags,pink,Summer,Casual,46
54150,Femella Orange Necklace,Women,accessory,Necklace and Chains,orange,Fall,Casual,76
30415,Deni Yo Men Slim Fit Washed Blue Jeans,Men,bottom,Jeans,blue,Summer,Casual,44
9628,Indigo Nation Men Plain Shirt Blue Shirts,Men,top,Shirts,blue,Fall,Casual,23
42035,Nike Women White Double Team Lite Casual Shoes,Women,shoes,Casual Shoes,white,Summer,Casual,84
3312,Asics Men's Gel Cushioning Running Black Yellow Silver Shoe,Men,shoes,Sports Shoes,black,Spring,Sports,100
12745,Timberland Unisex Solid Olive Bags,Unisex,accessory,Messenger Bag,olive,Fall,Casual,21
2260,Nike Mens Blue Polo T-shirt,Men,top,Tshirts,black,Fall,Casual,30
9688,Puma Women USP Chest Cat Fuchsia T-shirt,Women,top,Tshirts,pink,Fall,Sports,45
43147,Wilson Unisex Red Champ Backpack,Unisex,accessory,Backpacks,red,Summer,Casual,24
13637,Hanes Men Grey Premium Sleeveless Crew T-shirt,Men,top,Innerwear Vests,grey,Summer,Casual,26
34829,ADIDAS Men Bolt Navy Blue Sports Shoes,Men,shoes,Sports Shoes,blue,Summer,Sports,80
27402,Jockey Essence Jane Black Bra,Women,top,Bra,black,Winter,Casual,23
55022,Lakme Absolute Matte Grape Blossom Lipstick 209,Women,top,Lipstick,purple,Spring,Casual,34
50550,Chromozome Men Pack of 2 Assorted Boxers,Men,top,Boxers,blue,Winter,Casual,22
17297,Puma Men Pack of 3 Sports Socks,Men,top,Socks,black,Summer,Sports,35
34015,Gini and Jony Girls Pink Dress,Girls,top,Dresses,magenta,Summer,Casual,26
7712,Puma Men's El Ace 2 Black Grey Purple Shoe,Men,shoes,Sports Shoes,black,Fall,Sports,56
29598,Indigo Nation Men Striped Black & Blue T-shirt,Men,top,Tshirts,black,Summer,Casual,37
16345,Peter England Men Stripes Pink Shirt,Men,top,Shirts,pink,Fall,Formal,38
51482,Denizen Men Blue Jeans,Men,bottom,Jeans,blue,Summer,Casual,36
4197,Ed Hardy Men's Buddha Light Blue T-shirt,Men,top,Tshirts,blue,Summer,Casual,39
36742,Spykar Women Aza Blue Jeans,Women,bottom,Jeans,blue,Summer,Casual,45
5045,Fila Men's Sniper Black Shoe,Men,shoes,Casual Shoes,black,Summer,Casual,69
37690,American Tourister Unisex Blue Backpack,Unisex,accessory,Backpacks,blue,Summer,Casual,16
20627,Baggit Women Voodoo Viva Brown Wallet,Women,accessory,Wallets,brown,Winter,Casual,70
41610,Basics Men Blue Checked Shirt,Men,top,Shirts,blue,Summer,Casual,47
11160,Indigo Nation Men Check Grey Ties,Men,top,Ties,grey,Fall,Formal,48
25355,Levis Men Black and Blue Brief,Men,top,Briefs,black,Summer,Casual,23
24287,Quiksilver Men Grey Sweatshirt,Men,top,Sweatshirts,grey,Summer,Casual,43
5879,Puma Women's Polo Pink T-shirt,Women,top,Tshirts,pink,Summer,Casual,48
33230,New Hide Unisex Brown Leather Laptop Bag,Unisex,accessory,Laptop Bag,brown,Summer,Casual,71
45082,Bwitch Pink Nightdress,Women,top,Nightdress,pink,Summer,Casual,44
14620,United Colors of Benetton Men Stripes Blue Shirts,Men,top,Shirts,blue,Summer,Formal,40
44150,Nike Fragrances Brown Urban Musk Deo,Men,top,Deodorant,brown,Spring,Casual,26
56495,Streetwear Quick Dry Panache Pink Nail Polish 11,Women,top,Nail Polish,pink,Spring,,38
25167,Lino Perros Women Leatherette Black Handbag,Women,accessory,Handbags,black,Winter,Casual,73
52809,JAG Men Chocolate Brown Leather Wallet,Men,accessory,Wallets,brown,Summer,Casual,15
10280,Clarks Women Prize Club Leather Black Wedges,Women,shoes,Flats,black,Fall,Casual,66
57547,Lotus Herbals Floralglam Rose Divine Lipstick 003,Women,top,Lipstick,rose,Spring,,44
13405,United Colors of Benetton Men Check Green Shirts,Men,top,Shirts,green,Summer,Casual,33
27630,Scullers Men Khaki Trousers,Men,bottom,Trousers,green,Summer,Casual,49
17899,Nike Men Casual Black Jacket,Men,top,Jackets,black,Fall,Casual,28
2052,Lee Men's Trademark T-shirt,Men,top,Tshirts,brown,Winter,Casual,35
43375,Reebok Men Black Possession Flip Flops,Men,shoes,Flip Flops,black,Summer,Casual,90
55210,Lakme Lip Love Sangria Seduction Lipstick B119A,Women,top,Lipstick,red,Spring,Casual,25
34227,Proline Men Grey T-shirt,Men,top,Tshirts,grey,Summer,Casual,30
50762,Red Chief Men Khaki Sandals,Men,shoes,Sandals,green,Winter,Casual,82
28678,Proline Men Black Track Pants,Men,bottom,Track Pants,black,Summer,Casual,45
23290,Maxima Women White Dial Watch,Women,accessory,Watches,white,Winter,Casual,80
22342,John Players Men Printed Grey T-Shirt,Men,top,Tshirts,grey,Fall,Casual,29
16177,Enroute Men Leather Black Sandals,Men,shoes,Sandals,black,Summer,Casual,91
46607,Catwalk Women Silver Heels,Women,shoes,Heels,silver,Winter,Casual,69
7520,Nike Men's As Training Blue T-shirt,Men,top,Tshirts,blue,Summer,Sports,28
19903,Converse Unisex AS Canvas OX Black Casual Shoes,Unisex,shoes,Casual Shoes,black,Fall,Casual,84
53583,Q&Q Men Black Dial Analogue Watch Q708J205Y,Men,accessory,Watches,black,Winter,Casual,46
44534,Coolers Men White Sandals,Men,shoes,Sandals,white,Fall,Casual,71
36114,OTLS Men Laurel Black Wallet,Men,accessory,Wallets,black,Summer,Casual,50
39960,GAS Men Brown Madly Sandals,Men,shoes,Sandals,brown,Spring,Casual,93
15396,Fila Men Ronin White Slippers,Men,shoes,Sandals,white,Fall,Casual,85
52451,Red Rose Pink Nightdress,Women,top,Nightdress,pink,Winter,Casual,36
40194,Mumbai Slang Women Mustard Kurti,Women,top,Kurtis,mustard,Summer,Ethnic,29
33466,Baggit Women Bloom Taj Pink Belt,Women,accessory,Belts,pink,Summer,Casual,71
57123,Elle Women Red Top,Women,top,Tops,red,Summer,Casual,23
11736,Lee Men Stripes Maroon T-shirt,Men,top,Tshirts,red,Fall,Casual,44
25503,Doodle Kids Girls Polka Dot Black Dress,Girls,top,Dresses,black,Fall,Casual,50
59885,Femella Women Beige Tube Top,Women,top,Tops,beige,Fall,Casual,25
31331,Franco Leone Men Slip On Black Formal Shoes,Men,shoes,Formal Shoes,black,Summer,Casual,81
18489,Puma Men Coupe Black Sandals,Men,shoes,Sandals,black,Fall,Casual,50
13061,Fastrack Men Thread Stich Black Watches,Men,accessory,Watches,black,Winter,Casual,55
43711,Royal Diadem Set of 2 Golden Bangles,Women,accessory,Bangle,gold,Summer,Ethnic,80
22726,Nike Men Air Max Limitless Black Sports Shoes,Men,shoes,Sports Shoes,black,Fall,Sports,80
16513,Locomotive Men Washed Blue Jeans,Men,bottom,Jeans,blue,Fall,Casual,45
8930,Puma Men Originals Billfold Black Wallet,Men,accessory,Wallets,black,Fall,Casual,35
46263,109F Women Black Printed Tunic,Women,top,Tunics,black,Summer,Casual,25
7144,Scullers For Her Women's Wow Knit Blue Top,Women,top,Tops,blue,Fall,Casual,22
34643,Fila Men Regulator Black Sports Shoes,Men,shoes,Sports Shoes,black,Fall,Sports,98
50306,Park Avenue Red Patterned Tie,Men,top,Ties,red,Summer,Formal,33
19769,Ice Unisex Sili Purple Watch,Unisex,accessory,Watches,purple,Winter,Casual,53
55446,Revlon Plum Sexxxy Mystic Mauve Lipstick 51,Women,top,Lipstick,mauve,Spring,Casual,23
12381,Reid & Taylor Men Checks Blue Shirts,Men,top,Shirts,blue,Fall,Formal,49
49019,Lucera Women Set of Two Silver Ring,Women,accessory,Ring,silver,Fall,Casual,71
31103,Gini and Jony Boys Printed Black T-shirt,Boys,top,Tshirts,black,Summer,Casual,30
50908,Prafful Navy Blue Crepe Printed Sari,Women,top,Sarees,blue,Fall,Ethnic,40
2604,ADIDAS Women Maroon T-shirt,Women,top,Tshirts,red,Fall,Sports,41
43523,French Connection Women Beige Trousers,Women,bottom,Trousers,beige,Winter,Casual,47
13253,Palm Tree Kids Boys Printed Navy Blue Tshirts,Men,top,Tshirts,blue,Fall,Casual,46
26988,Jealous 21 Women Blue Jeggings,Women,bottom,Jeggings,blue,Fall,Casual,35
46051,Estelle Gold Earrings,Women,accessory,Earrings,gold,Winter,Casual,39
7376,Red Tape Men's Grey Casual Shoe,Men,shoes,Casual Shoes,grey,Winter,Casual,99
49825,iPanema Women Yellow Flip Flops,Women,shoes,Flip Flops,yellow,Winter,Casual,56
34471,Puma Women Grey Sandals,Women,shoes,Sports Sandals,grey,Summer,Casual,98
47183,Ganuchi Men Red Casual Shoes,Men,shoes,Casual Shoes,red,Summer,Casual,64
44706,Wills Lifestyle Women White Top,Women,top,Tops,white,Fall,Casual,26
5421,Ant Kids Boy's Love This Game White Kidswear,Boys,top,Tshirts,white,Summer,Casual,29
20243,Wrangler Women Native Blue Tshirt,Women,top,Tshirts,blue,Fall,Casual,36
14076,Flying Machine Men Check Blue Shirts,Men,top,Shirts,blue,Winter,Casual,29
21391,Locomotive Men Printed Red T-shirt,Men,top,Tshirts,red,Fall,Casual,30
36326,Mr. Men Boys Mr. Noisy Yellow T-shirt,Boys,top,Tshirts,yellow,Summer,Casual,44
57311,Amante Black Full-Coverage Bra BCFN02,Women,top,Bra,black,Winter,Casual,36
33654,Lotto Women Cara II W Red Flip Flops,Women,shoes,Flip Flops,red,Summer,Casual,80
15998,Turtle Check Men Brown Shirt,Men,top,Shirts,brown,Fall,Casual,23
41274,Arrow Men Black Leather Wallet,Men,accessory,Wallets,black,Summer,Casual,53
11504,Catwalk Women Black Flats,Women,shoes,Flats,black,Winter,Casual,89
38846,Latin Quarters Women Brown Printed Dress,Women,top,Dresses,brown,Summer,Casual,26
53577,Q&Q Women White Dial Watch,Women,accessory,Watches,white,Winter,Casual,34
4735,Numero Uno Men's Brown Funk Shoe,Men,shoes,Casual Shoes,brown,Fall,Casual,70
45412,Rocia Women Black & White Sandals,Women,shoes,Flats,white,Winter,Casual,60
15362,Red Tape Men Black Sandals,Men,shoes,Sandals,black,Summer,Casual,62
39994,Park Avenue Men Metallic Frame Sunglasses,Men,accessory,Sunglasses,metallic,Winter,Casual,65
21157,s.Oliver Women Striped Green Shirt,Women,top,Shirts,green,Summer,Casual,45
40160,Gini and Jony Boys Raw Wash Navy Blue Jeans,Boys,bottom,Jeans,blue,Summer,Casual,35
33492,Doodle Kids Boy Check Blue Shirt,Men,top,Shirts,blue,Summer,Casual,47
24425,ADIDAS Men Vanquish 5 Silver Sports Shoes,Men,shoes,Sports Shoes,silver,Summer,Sports,60
10610,Flying Machine Men Green Polo Tshirts,Men,top,Tshirts,blue,Fall,Casual,39
56005,Colorbar Velvet Matte Sultry Pink Lipstick 08P,Women,top,Lipstick,red,Spring,Casual,41
32540,Playboy Men Miami Perfume,Men,top,Perfume and Body Mist,black,Spring,Casual,25
42637,Estelle Women Gold Bracelet,Women,accessory,Bracelet,gold,Winter,Casual,56
3510,ADIDAS Women Black Silver Tights Capri,Women,bottom,Capris,black,Fall,Sports,60
26372,Arrow Woman Check Grey Trousers,Women,bottom,Trousers,grey,Summer,Formal,46
12147,Aurelia Women Solid Green Kurtis,Women,top,Kurtis,green,Fall,Ethnic,35
13095,ADIDAS Men Cfc Auth Hood Green Sweatshirts,Men,top,Sweatshirts,green,Fall,Sports,40
46297,Jacques M Women Be Gracious Deo,Women,top,Deodorant,green,Spring,Casual,39
6062,UCB Men's Roundneck Take Good Look Black T-shirt,Men,top,Tshirts,black,Summer,Casual,45
47345,Baggit Women Bronze Wallet,Women,accessory,Wallets,bronze,Summer,Casual,68
9816,Converse Unisex Purple Casual Shoes,Unisex,shoes,Casual Shoes,purple,Summer,Casual,99
17435,Casio Enticer Women Silver Analogue Watches (SH147) LTP-2069D-2A2VDF,Women,accessory,Watches,blue,Winter,Casual,49
23600,Nike Fragrances Women Trendy Deo and Perfume,Women,top,Fragrance Gift Set,pink,Spring,Casual,27
26140,John Miller Men Striped Black Trousers,Men,bottom,Trousers,black,Summer,Formal,59
46899,Umbro Men Set of 2 Deos,Men,top,Deodorant,black,Summer,Casual,28
29934,Police Women Silver-Toned Dial Watch PL12896BSG-04M,Women,accessory,Watches,silver,Winter,Casual,75
3722,Lee Men's Green Cowboy T-shirt,Men,top,Tshirts,green,Summer,Casual,49
9218,Puma Men Benecio Canvas Blue Casual Shoes,Men,shoes,Casual Shoes,blue,Fall,Casual,69
30025,Kenneth Cole Men Black Dial Watch,Men,accessory,Watches,black,Winter,Casual,62
27092,Aneri Women Monika Brown Kurta,Women,top,Kurtas,brown,Summer,Ethnic,24
7382,Red Tape Men Black Shoes,Men,shoes,Formal Shoes,black,Winter,Formal,69
29108,Puma Unisex FTPA Quarters Brown Socks,Unisex,top,Socks,brown,Summer,Casual,30
51012,Enamor Rose Coloured Bra,Women,top,Bra,white,Summer,Casual,43
17607,Cat Unisex Classic Steal Sunglasses,Unisex,accessory,Sunglasses,silver,Winter,Casual,60
30819,Fabindia Women Pink Leggings,Women,bottom,Leggings,pink,Summer,Ethnic,56
48903,Lucera Women Silver Pendant with Chain,Women,accessory,Pendant,silver,Summer,Casual,55
47177,Ganuchi Men Black Sandals,Men,shoes,Sandals,black,Summer,Casual,78
37200,United Colors of Benetton Men Washed Blue Jeans,Men,bottom,Jeans,blue,Summer,Casual,39
1849,Inkfruit Mens Unbreakable Mumbai T-shirt,Men,top,Tshirts,white,Summer,Casual,33
14082,Flying Machine Men Solid Blue Sweaters,Men,top,Sweaters,blue,Fall,Casual,38
53745,ADIDAS Women Dark Grey Capris,Women,bottom,Capris,grey,Summer,Casual,42
15150,Arrow Sport Men Stripes Blue Shirts,Men,top,Shirts,red,Fall,Casual,44
4507,Lotto Men's Zurigo White Blue Shoe,Men,shoes,Sports Shoes,white,Summer,Sports,76
45620,Arrow Men Brown Casual Shoes,Men,shoes,Casual Shoes,brown,Summer,Casual,50
24617,Belmonte Men Leather Dark Brown Wallet,Men,accessory,Wallets,brown,Summer,Casual,66
40352,Tokyo Talkies Women Navy Blue Slim Fit Jeans,Women,bottom,Jeans,blue,Summer,Casual,31
38248,Batman Boys Multi Coloured T-shirt,Boys,top,Tshirts,multi,Summer,Casual,50
56237,SDL by Sweet Dreams Men Blue & Grey Pyjama Set,Men,top,Night suits,blue,Summer,Casual,33
2294,Nike Women's Miller Top,Women,top,Tops,white,Fall,Sports,31
54104,Rocia Women Brown Flats,Women,shoes,Flats,brown,Winter,Casual,91
26524,Gas Men Passtime Grey Casual Shoes,Men,shoes,Casual Shoes,grey,Spring,Casual,58
12711,Nike Women Lunarshift Grey Sports Shoes,Women,shoes,Sports Shoes,grey,Fall,Sports,79
49489,Vans Men Black & Blue Mid Skool Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,99
42061,American Tourister Unisex Pink Camera Bag,Unisex,accessory,Mobile Pouch,pink,Summer,Casual,50
3346,Myntra Men's You Are Not My Type Black T-shirt,Men,top,Tshirts,black,Summer,Casual,20
31593,Mark Taylor Men Printed Grey T-shirt,Men,top,Tshirts,grey,Summer,Casual,46
17263,U.S. Polo Assn. Men Stripes Tibetian Red Polo Tshirt,Men,top,Tshirts,red,Fall,Casual,42
23056,Arrow Sport Men Grey Striped T-shirt,Men,top,Tshirts,grey,Fall,Casual,26
54938,Do u speak green Women Sea green T-shirt,Women,top,Tshirts,sea green,Summer,Casual,26
6634,Nike Men's Air Endurance Brown Shoe,Men,shoes,Sports Shoes,brown,Summer,Sports,92
47513,Facit Men Navy Blue Brief,Men,top,Briefs,blue,Summer,Casual,42
35133,Allen Solly Woman Cream Bangle,Women,accessory,Bracelet,beige,Winter,Casual,47
22184,Timberland Men Tan Casual Shoes,Men,shoes,Casual Shoes,brown,Fall,Casual,68
51476,Denizen Men Blue Jeans,Men,bottom,Jeans,blue,Summer,Casual,56
21701,Fossil Women White Dial Watch ES2998,Women,accessory,Watches,white,Winter,Casual,62
4163,Reebok Men's ZigSonic Grey & Yellow Shoe,Men,shoes,Sports Shoes,yellow,Fall,Sports,51
45244,Casio Youth Series Unisex Digital Watch F-200W-1ADFD027,Unisex,accessory,Watches,black,Winter,Casual,56
44396,Force 10 Men Black Sports Shoes,Men,shoes,Sports Shoes,black,Summer,Sports,77
32316,Q&Q Women Pink Dial Watch,Women,accessory,Watches,pink,Winter,Casual,63
56653,United Colors of Benetton Men Olive Shoes,Men,shoes,Casual Shoes,olive,Summer,Casual,70
24273,Quiksilver Men Navy Blue Basic T-shirt,Men,top,Tshirts,blue,Summer,Casual,37
57781,Lotus Herbals Opulence Botanical Eye Liner,Women,top,Kajal and Eyeliner,black,Spring,,37
10046,Puma Men Heroes Graphic Green Tshirts,Men,top,Tshirts,green,Fall,Casual,43
4351,Mickey Men's Mickey Standing Passing Ray Brown T-shirt,Men,top,Tshirts,brown,Summer,Casual,26
45076,Bwitch Wine & Black Flair Bra,Women,top,Bra,purple,Winter,Casual,45
15706,Nike Unisex Pack of 3 White Socks,Unisex,top,Socks,white,Fall,Sports,26
32918,Status Quo Men Printed Blue T-shirt,Men,top,Tshirts,blue,Summer,Casual,39
21533,Kiara Women Fluroscent Pink Handbag,Women,accessory,Handbags,pink,Winter,Casual,79
53113,Myntra Men Grey Printed T-shirt,Men,top,Tshirts,grey,Summer,Casual,34
5283,Classic Polo Men's White Blue Logo T-shirt,Men,top,Tshirts,white,Summer,Casual,47
56461,Streetwear Pluto's Nail Polish 10,Women,top,Nail Polish,nude,Spring,Casual,28
25193,Lino Perros Women Leatherite Beige Handbag,Women,accessory,Handbags,beige,Winter,Casual,28
40504,Titan Men White Dial Watch,Men,accessory,Watches,white,Winter,Casual,24
1623,Reebok Unisex Red Backpack,Unisex,accessory,Backpacks,red,Summer,Casual,46
44998,Maxima Men Black Digital Watch,Men,accessory,Watches,black,Winter,Casual,35
24041,Locomotive Men Printed Black T-shirt,Men,top,Tshirts,black,Fall,Casual,30
10274,Clarks Men Dino Limit Leather Black Formal Shoes,Men,shoes,Formal Shoes,black,Fall,Formal,96
18019,Lino Perros Women Solid Blue Belt,Women,accessory,Belts,blue,Winter,Casual,76
30673,Park Avenue Men Gold Sunglasses,Men,accessory,Sunglasses,gold,Winter,Casual,75
48769,Miki Pearl Women Ivory Jewellery Set,Women,accessory,Jewellery Set,white,Summer,Casual,20
43381,Reebok Men Black Flip Flops,Men,shoes,Flip Flops,black,Summer,Casual,99
26716,Puma Men Large Logo Red T-shirt,Men,top,Tshirts,red,Summer,Casual,41
12523,Crocs Kids Girl's Casual Blue Sandals,Girls,shoes,Sandals,blue,Fall,Casual,74
18825,Peter England Men Statements Brown Wallet,Men,accessory,Wallets,brown,Fall,Formal,77
6406,Lotto Men's Leisure White Grey Shoe,Men,shoes,Casual Shoes,white,Summer,Casual,65
17051,Gas Men Venice Slipper,Men,shoes,Sandals,brown,Spring,Casual,67
23264,Maxima Ssteele Men Brown Dial Watch,Men,accessory,Watches,brown,Winter,Casual,63
3948,Jealous 21 Women White Flower Black Stripe Top,Women,top,Tops,white,Summer,Casual,21
51644,Fossil Men White Dial Chronograph Watch FS4716,Men,accessory,Watches,white,Winter,Casual,27
16183,Enroute Men Leather Black Formal Shoes,Men,shoes,Formal Shoes,black,Fall,Formal,53
35301,Fabindia Women Ananya Silver Earrings,Women,accessory,Earrings,silver,Winter,Ethnic,58
44739,Globalite Men Grey Starcross Shoes,Men,shoes,Casual Shoes,grey,Summer,Casual,67
14049,Flying Machine Men Washed Blue Shirts,Men,top,Shirts,blue,Fall,Casual,37
1882,FIFA Mens Code Collection Red T-shirt,Men,top,Tshirts,red,Winter,Casual,31
36319,Mr. Men Boys Tickle Yellow T-shirt,Boys,top,Tshirts,yellow,Summer,Casual,34
14875,United Colors of Benetton Women Printed Purple Umbrellas,Women,top,Umbrellas,purple,Summer,Casual,49
38283,Marvel Boys Green T-Shirt,Boys,top,Tshirts,green,Summer,Casual,29
19756,Ice Watch Women Flower White Watch,Women,accessory,Watches,beige,Winter,Casual,29
55479,Revlon Colorstay Coffee Lip Liner,Women,top,Lip Liner,brown,Spring,Casual,35
46852,Barbie Girls Purple Flip Flops,Girls,shoes,Flip Flops,purple,Winter,Casual,58
49026,Lucera Women Silver Ring,Women,accessory,Ring,silver,Summer,Casual,24
50937,Parx Men Grey Innerwear Vest,Men,top,Innerwear Vests,grey,Summer,Casual,30
27059,Yelloe Women Subtle and Sophisticated Grey Handbag,Women,accessory,Handbags,grey,Summer,Casual,67
18684,Hanes Men Brown Premium Bikini Briefs,Men,top,Briefs,brown,Summer,Casual,46
7349,Tantra Men's Chai Chai Grey T-shirt,Men,top,Tshirts,grey,Fall,Casual,24
31900,Heart 2 Heart Women Black Briefs H2H-11-2011,Women,top,Briefs,black,Summer,Casual,47
28011,Jockey ZONE Men White Trunks US19,Men,top,Trunk,white,Winter,Casual,24
27865,Scullers For Her Striped Purple Shirt,Women,top,Shirts,purple,Summer,Casual,38
8133,Fastrack Women Upgrades Analog White Red Watch,Women,accessory,Watches,white,Winter,Casual,53
7947,Puma Men's Graphic White Navy T-shirt,Men,top,Tshirts,white,Fall,Sports,38
19564,United Colors of Benetton Men Green Polo Tshirt,Men,top,Tshirts,green,Fall,Casual,26
6895,Forever New Women Ivory Printed White Top,Women,top,Tops,white,Summer,Casual,37
22719,Nike Men Dart 9 MSL White Sports Shoes,Men,shoes,Sports Shoes,white,Fall,Sports,55
13862,Scullers Men Check Blue Shirts,Men,top,Shirts,blue,Fall,Casual,34
28223,Playboy Women Play it Rock Deo,Women,top,Deodorant,red,Spring,Casual,27
50339,Aurelia Women Yellow Kurti,Women,top,Kurtis,yellow,Summer,Ethnic,30
58154,Puma Men Blue Cap,Men,top,Caps,blue,Summer,Casual,38
40997,Gini and Jony  Girls Woven Black Jeans,Girls,bottom,Jeans,black,Summer,Casual,47
57920,Fruit of the Loom Men White Pack of Three Socks,Men,top,Socks,white,Summer,Casual,44
41845,ADIDAS Unisex Black Backpack,Unisex,accessory,Backpacks,black,Summer,Casual,48
59086,Peri Peri Women Maroon Brief,Women,top,Briefs,red,Summer,Casual,37
58968,Colour me Men Gold Perfume,Men,top,Perfume and Body Mist,yellow,Spring,Casual,36
33459,Baggit Women Baaz Gang Black Belt,Women,accessory,Belts,black,Summer,Casual,52
20872,Franco Leone Men Formal Brown Shoes,Men,shoes,Formal Shoes,brown,Summer,Formal,94
36917,Fossil Men Black Wallet,Men,accessory,Wallets,black,Winter,Casual,17
41079,Lotto Men Brown Caesar Slide Flip Flops,Men,shoes,Flip Flops,brown,Summer,Casual,58
39163,Aneri Women Black Printed Kurta,Women,top,Kurtas,black,Summer,Ethnic,44
9485,Puma Unisex Black Foundation Shoulder Bag,Unisex,accessory,Handbags,black,Winter,Casual,23
16974,Puma Men Cooper Navy Blue Sandal,Men,shoes,Sandals,blue,Fall,Casual,100
8557,Basics Men Grey T-shirt,Men,top,Tshirts,grey,Fall,Casual,42
