productId,name,gender,category,articleType,color,season,usage,price
4563,Nike Women Cou Shoe,Women,shoes,Sports Shoes,white,Summer,Sports,70
15134,Arrow Sport Men Solid Trousers,Men,bottom,Trousers,brown,Fall,Casual,56
44796,Calvin Klein Men Brief,Men,top,Briefs,black,Summer,Casual,43
11594,W Women Printed Kurtas,Women,top,Kurtas,white,Summer,Ethnic,32
56253,Sdl By Sweet Dreams Men & Pyjama Set,Men,top,Night suits,red,Summer,Casual,37
15908,Coffee Men Stripes Shirt,Men,top,Shirts,white,Fall,Formal,20
10446,Flying Machine Men Polo Tshirts,Men,top,Tshirts,red,Fall,Casual,40
21133,S.Oliver Women Striped Tshirt,Women,top,Tops,purple,Fall,Casual,33
15306,Adidas Men Vanquish 5 M Sports Shoes,Men,shoes,Sports Shoes,black,Fall,Sports,91
59029,Carlton London Women Heels,Women,shoes,Heels,brown,Winter,Casual,70
36184,Reid & Taylor Men Polo T-Shirt,Men,top,Tshirts,blue,Summer,Casual,32
4751,Adidas Men'S Polo T-Shirt,Men,top,Tshirts,blue,Summer,Sports,25
37056,Lino Perros Women Belt,Women,accessory,Belts,red,Summer,Casual,56
5683,Skechers Men'S Triumphant Shoe,Men,shoes,Casual Shoes,black,Winter,Casual,89
38822,Latin Quarters Women Check Top,Women,top,Tops,red,Summer,Casual,46
40938,Gini And Jony Girls Nautical Blues Magenta Top,Girls,top,Tops,magenta,Summer,Casual,44
32524,Tonino Lamborghini Men Forza Edt Perfume,Men,top,Perfume and Body Mist,blue,Spring,Casual,21
25593,Vishudh Women & Churidar Kurta With Dupatta,Women,top,Kurta Sets,white,Fall,Ethnic,40
56061,Colorbar Extra Durable Chic Lip Color 006,Women,top,Lip Gloss,purple,Spring,Casual,29
10674,Doodle Girl Princess Tops,Women,top,Tops,white,Fall,Casual,30
40104,Adidas Men T-Shirt,Men,top,Tshirts,blue,Summer,Casual,38
48369,French Connection Men & Check Shirt,Men,top,Shirts,black,Summer,Casual,44
54736,Vans Men Authentic Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,86
18419,Skechers Men Shape-Ups Shoe,Men,shoes,Sports Shoes,black,Fall,Sports,52
12123,Aurelia Women Printed Kurtas,Women,top,Kurtas,brown,Fall,Ethnic,48
26316,Proline Men Track Pants,Men,bottom,Track Pants,blue,Summer,Sports,46
3574,Adidas Women Outdoor Shoe,Women,shoes,Casual Shoes,black,Summer,Casual,53
42653,Alma Women Printed Kurta,Women,top,Kurtas,black,Summer,Ethnic,43
17451,Casio Enticer Women Steel-Toned Analogue Watch A446,Women,accessory,Watches,steel,Winter,Casual,31
50396,Miss Sixty Dial Watch,Women,accessory,Watches,silver,Winter,Casual,78
47321,Baggit Women Aandhi Parina Crush Mobile Pouch,Women,accessory,Mobile Pouch,brown,Summer,Casual,23
6006,Highlander Men Checked Slim Fit Shirt,Men,top,Shirts,red,Summer,Casual,49
35701,Nike Men City Court Vi Sports Shoes,Men,shoes,Sports Shoes,white,Summer,Sports,54
37432,Murcia Women Handbag,Women,accessory,Handbags,green,Summer,Casual,32
24819,Carlton London Women Peach Casual Shoes,Women,shoes,Casual Shoes,orange,Summer,Casual,59
21557,Kiara Women Classic Handbag,Women,accessory,Handbags,purple,Winter,Casual,28
15762,Facit Men Smart Innerwear Vest,Men,top,Innerwear Vests,olive,Summer,Casual,36
45012,Maxima Men Digital Watch,Men,accessory,Watches,silver,Winter,Sports,35
10210,Murcia Women Kkhh Handbags,Women,accessory,Handbags,red,Winter,Casual,45
1647,Quechua Unisex Ultralight 16 Ltr Backpack,Unisex,accessory,Backpacks,green,Summer,Sports,26
33092,Catwalk Women Flats,Women,shoes,Heels,gold,Winter,Casual,98
40560,Titan Men Dial Watch Nb9154Ym05A,Men,accessory,Watches,black,Summer,Casual,61
52899,Fnf Printed Sari,Women,top,Sarees,blue,Fall,Ethnic,31
56405,Rocia Women Sandals,Women,shoes,Flats,black,Winter,Casual,71
55280,Lakme Women Pure Rouge Peach Affair Blusher,Women,top,Highlighter and Blush,pink,Spring,Casual,22
3110,Probase Men'S Western Highway T-Shirt,Men,top,Tshirts,black,Summer,Casual,33
42237,Sepia Women Teal Tops,Women,top,Tops,teal,Summer,Casual,30
17809,Chhota Bheem Kids Boy Chhota Bheem And Krishna Multi Tshirt,Men,top,Tshirts,multi,Fall,Casual,44
30617,Nike Women Track Pants,Women,bottom,Track Pants,grey,Summer,Sports,32
13495,Chimp Men Shit Happens Tshirts,Men,top,Tshirts,yellow,Fall,Casual,35
19993,United Colors Of Benetton Men T-Shirt,Men,top,Tshirts,black,Summer,Casual,32
51620,Fossil Women Dial Watch Es3090,Women,accessory,Watches,brown,Winter,Casual,22
23200,Highlander Men Check Shirt,Men,top,Shirts,green,Fall,Casual,36
17035,Gas Men Romance Casual Shoe,Men,shoes,Casual Shoes,brown,Summer,Casual,76
18841,Peter England Men Formal Belt,Men,accessory,Belts,brown,Fall,Formal,65
6462,Lotto Men'S Leisure Shoe,Men,shoes,Casual Shoes,black,Summer,Casual,94
3322,Kkr Boys Fangear Polo Jersey,Boys,top,Tshirts,blue,Summer,Sports,24
42005,Baggit Women Goofy Jhuti Wallet,Women,accessory,Wallets,purple,Summer,Casual,26
12775,Mother Earth Women Chogun Aug Collt Kurtas,Women,top,Kurtas,blue,Fall,Ethnic,46
26540,Id Men & Shoes,Men,shoes,Casual Shoes,white,Fall,Casual,63
27492,Jockey Women Burgundy Briefs,Women,top,Briefs,burgundy,Winter,Casual,34
54160,Femella Heavy Beads & Necklace,Women,accessory,Necklace and Chains,gold,Fall,Casual,35
9618,Indigo Nation Men Checks Shirts,Men,top,Shirts,blue,Fall,Casual,23
51412,Myntra Men Lavender Striped Shirt,Men,top,Shirts,purple,Summer,Formal,44
42839,French Connection Women Handbag,Women,accessory,Handbags,brown,Summer,Casual,48
29508,Giordano Women Dial Watch,Women,accessory,Watches,green,Winter,Casual,44
7782,Urban Yoga Men'S Abhayas Track Pant,Men,bottom,Track Pants,black,Fall,Casual,37
47577,Portia Women Wedges,Women,shoes,Heels,red,Winter,Casual,53
34085,Clarks Men Manor Hall Leather Shoes,Men,shoes,Casual Shoes,blue,Summer,Casual,91
6650,Nike Men'S Zoom Ambassador Iii Shoe,Men,shoes,Sports Shoes,blue,Summer,Sports,93
23032,Arrow Men Striped Shirt,Men,top,Shirts,beige,Fall,Formal,37
17207,United Colors Of Benetton Men Funky Eyewear Sunglasses,Men,accessory,Sunglasses,brown,Winter,Casual,18
14482,Flying Machine Men Shoes,Men,shoes,Casual Shoes,black,Fall,Casual,53
53345,Smugglerz Men Check Boxers,Men,top,Boxers,orange,Summer,Casual,40
37600,Madagascar3 Boys Printed T-Shirt,Boys,top,Tshirts,red,Summer,Casual,46
45220,Casio Enticer Women Dial Chronograph Watch A675,Women,accessory,Watches,black,Winter,Casual,43
4107,Fila Men Aruba Sandal,Men,shoes,Sandals,black,Summer,Casual,80
15550,Fila Men Pack Of 3 Socks,Men,top,Socks,white,Fall,Sports,21
38648,Nike Men Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,52
40752,Roxy Women Flip Flops,Women,shoes,Flip Flops,black,Winter,Casual,64
10022,Nike Men Polo Tshirts,Men,top,Tshirts,blue,Fall,Sports,44
24217,Nike Men Zoom Vomero Sports Shoes,Men,shoes,Sports Shoes,grey,Summer,Sports,64
41680,Catwalk Women Bronze Heels,Women,shoes,Heels,bronze,Winter,Casual,59
32372,Q&Q Unisex Dial Watch,Unisex,accessory,Watches,red,Winter,Casual,32
21339,Pal Zileri Men Casual Metalic Frame Sunglasses,Men,accessory,Sunglasses,silver,Winter,Casual,79
59223,Titan Women Watch,Women,accessory,Watches,silver,Winter,Casual,55
5489,Mr.Men Men'S Grumpy T-Shirt,Men,top,Tshirts,purple,Summer,Casual,30
53719,Kiara Women Handbag,Women,accessory,Handbags,grey,Summer,Casual,64
25799,Hidekraft Women Leather Turquoise Handbag,Women,accessory,Handbags,turquoise blue,Summer,Casual,65
38214,Polaroid Men Sunglasses,Men,accessory,Sunglasses,gold,Winter,Casual,17
48163,Fossil Women Wallet,Women,accessory,Wallets,blue,Winter,Casual,80
9244,Mark Taylor Men Striped Shirt,Men,top,Shirts,blue,Fall,Formal,44
30079,Ed Hardy Men Dial Watch,Men,accessory,Watches,black,Winter,Casual,52
47917,Murcia Women Handbag,Women,accessory,Handbags,black,Summer,Casual,78
18613,Puma Men Team Ss Chive- Tshirts,Men,top,Tshirts,olive,Fall,Sports,20
12329,Genesis Men Check Shirts,Men,top,Shirts,blue,Fall,Formal,41
8396,Adidas Men Sf Frnt Str R Fs Po T-Shirts,Men,top,Tshirts,white,Fall,Sports,42
29968,Cat Men Sheet Sunglasses,Men,accessory,Sunglasses,brown,Winter,Casual,68
28086,Jockey Goldedn Men Briefs 4012,Men,top,Briefs,black,Summer,Casual,37
30845,Fabindia Women Rust Printed Kurta,Women,top,Kurtas,red,Summer,Ethnic,22
16789,Regent Polo Men Check Shirt,Men,top,Shirts,black,Fall,Casual,21
31997,Playboy Men Socks,Men,top,Socks,black,Summer,Formal,26
29154,United Colors Of Benetton Women Top,Women,top,Tops,blue,Summer,Casual,38
18421,Skechers Women Shape-Ups Shoe,Women,shoes,Sports Shoes,white,Summer,Sports,52
6802,Timberland Men'S Block Island Shoe,Men,shoes,Casual Shoes,grey,Fall,Casual,63
9076,Adidas Women Wo Basic Yo Pant Trackpant,Women,bottom,Track Pants,blue,Fall,Sports,37
47319,Baggit Women Bunny Rosy Purse,Women,accessory,Clutches,black,Summer,Casual,77
8998,Puma Men Contest Hi Casual Shoes,Men,shoes,Casual Shoes,black,Fall,Casual,50
12927,Id Men Casual Shoes,Men,shoes,Casual Shoes,black,Fall,Casual,72
56865,Hm Women Flats,Women,shoes,Heels,black,Winter,Casual,94
4769,Adidas Women Polo T-Shirt,Women,top,Tshirts,green,Summer,Sports,22
59011,Skechers Men Sports Shoes,Men,shoes,Sports Shoes,grey,Summer,Casual,87
56059,Colorbar Extra Durable Cosmo Lip Color 10,Women,top,Lip Gloss,brown,Spring,Casual,48
21937,Murcia Women Casual Handbag,Women,accessory,Handbags,black,Winter,Casual,62
38026,Q&Q Attractive Women Dial Watch,Women,accessory,Watches,orange,Winter,Casual,80
3128,Inkfruit Men'S Indiano Dark T-Shirt,Men,top,Tshirts,grey,Summer,Casual,48
19197,United Colors Of Benetton Men Striped Shirt,Men,top,Shirts,grey,Fall,Casual,46
18045,Lino Perros Women Sequin Wallet,Women,accessory,Wallets,blue,Winter,Casual,36
48735,Revv Men Steel Bangle,Men,accessory,Bangle,steel,Fall,Casual,65
9412,Fastrack Unisex Metal Finish Rim Sunglasses,Unisex,accessory,Sunglasses,black,Winter,Casual,42
17831,Nike Men Air Max 1 Casual Shoe,Men,shoes,Casual Shoes,black,Fall,Casual,59
3914,Urban Yoga Men'S Mind Body Soul T-Shirt,Men,top,Tshirts,black,Summer,Casual,37
51618,Kraus Jeans Women Jeggings,Women,bottom,Jeggings,blue,Summer,Casual,30
29702,John Miller Men Shirt,Men,top,Shirts,white,Summer,Formal,49
7588,Nike Men'S Flyclave Shoe,Men,shoes,Sports Shoes,red,Summer,Sports,90
18879,Arrow Woman Joanna Shirt,Women,top,Shirts,blue,Fall,Casual,43
23238,Aneri Women Janhavi Kurta,Women,top,Kurtas,brown,Fall,Ethnic,39
14688,Basics Men Trousers,Men,bottom,Trousers,beige,Fall,Casual,39
33896,Citizen Men Dial Watch,Men,accessory,Watches,steel,Winter,Casual,49
32944,Adidas Neo Men Driscoll Hi Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,85
38442,Baggit Women Surali Platy Clutch,Women,accessory,Clutches,grey,Summer,Casual,62
40558,Titan Men Dial Watch Nb390Ym14,Men,accessory,Watches,white,Winter,Casual,80
10228,Murcia Women Slb Bag Handbags,Women,accessory,Handbags,green,Winter,Casual,64
45816,Senorita Women Flats,Women,shoes,Heels,pink,Summer,Casual,60
32178,Adidas Men Vermont Sports Shoes,Men,shoes,Sports Shoes,white,Spring,Sports,62
39590,Catwalk Women Heels,Women,shoes,Heels,gold,Winter,Casual,98
10826,Wrangler Men Polo Tshirts,Men,top,Tshirts,white,Fall,Casual,39
37638,Wills Lifestyle Men Leather Accessory Gift Set,Men,top,Accessory Gift Set,brown,Summer,Casual,28
58795,Highlander Men Striped Shirt,Men,top,Shirts,red,Fall,Smart Casual,30
15568,Catwalk Women Casual Flats,Women,shoes,Heels,green,Winter,Casual,62
59647,Fnf Evening Wear Sari,Women,top,Sarees,yellow,Fall,Ethnic,30
45218,Casio Enticer Women Dial Watch A673,Women,accessory,Watches,black,Winter,Casual,48
33298,Arrow Sport Men Striped Shirt,Men,top,Shirts,white,Summer,Casual,32
38670,Nike Women Solarsoft Thong Flip Flops,Women,shoes,Flip Flops,black,Summer,Casual,57
4903,Levis Kids Girl'S Denise Kidswear,Women,top,Tops,pink,Summer,Casual,40
48507,French Connection Women Top,Women,top,Tops,black,Summer,Casual,29
23836,Adidas Men Khaki Agora Sports Shoes,Men,shoes,Sports Shoes,green,Fall,Sports,78
9620,Indigo Nation Men Checks Shirts,Men,top,Shirts,purple,Fall,Casual,20
34881,Envirosax Women Multi Coloured Bag,Women,accessory,Handbags,multi,Summer,Casual,72
54158,Femella Golden Necklace,Women,accessory,Necklace and Chains,gold,Fall,Casual,80
18277,Aneri Women Navya Multi Kurta,Women,top,Kurtas,multi,Fall,Ethnic,44
42801,Rocia Women Teal Heels,Women,shoes,Flats,teal,Winter,Casual,75
54964,Do U Speak Women T-Shirt,Women,top,Tshirts,beige,Summer,Casual,26
6668,Nike Men'S Backboard Shoe,Men,shoes,Casual Shoes,white,Summer,Casual,61
16917,Spykar Men Washed Jeans,Men,bottom,Jeans,blue,Fall,Casual,33
31709,Fabindia Women Anusuya Earrings,Women,accessory,Earrings,silver,Winter,Ethnic,20
49613,Catwalk Women Multi Coloured Heels,Women,shoes,Heels,multi,Winter,Casual,74
19163,United Colors Of Benetton Men Solid Tshirt,Men,top,Tshirts,red,Summer,Casual,45
13459,United Colors Of Benetton Men Check Shirts,Men,top,Shirts,blue,Summer,Casual,23
43329,United Colors Of Benetton Women Peach T-Shirt,Women,top,Tshirts,orange,Summer,Casual,43
2832,Lee Cooper Men'S Casual Brick Canvas Shoe,Men,shoes,Casual Shoes,red,Summer,Casual,63
58553,Miami Blues Women Sunglasses,Women,accessory,Sunglasses,black,Winter,Casual,40
33862,Puma Men Helium Sports Sandals,Men,shoes,Sports Sandals,black,Winter,Sports,98
20449,Baggit Women Double Taj Handbag,Women,accessory,Handbags,pink,Winter,Casual,53
25907,Femella Women Dress,Women,top,Dresses,purple,Summer,Casual,46
52069,Myntra Men Printed T-Shirt,Men,top,Tshirts,purple,Summer,Casual,42
59481,Lucera Chirsty Ring,Women,accessory,Ring,silver,Fall,Casual,42
44930,Jack & Jones Men Jeans,Men,bottom,Jeans,blue,Summer,Casual,58
39564,Catwalk Women Heels,Women,shoes,Heels,black,Summer,Casual,87
52855,Adrika Earrings,Women,accessory,Earrings,green,Summer,Casual,53
5019,Levis Kids Girl'S Betsy Kidswear,Women,bottom,Skirts,blue,Summer,Casual,41
53389,Aurelia Women Kurta,Women,top,Kurtas,orange,Summer,Ethnic,34
11900,Franco Leone Men Formal Formal Shoes,Men,shoes,Formal Shoes,black,Summer,Formal,53
5825,Puma Men'S Heroes Graphic T-Shirt,Men,top,Tshirts,blue,Summer,Sports,40
57729,Lotus Herbals Cherry Lip Balm,Women,top,Lip Care,red,Spring,,40
39756,Gini Jony Boys Shorts,Boys,bottom,Shorts,white,Summer,Casual,37
25309,Casio Women Dial Analogue Watch A534,Women,accessory,Watches,pink,Winter,Casual,47
19351,Numero Uno Men Shoes,Men,shoes,Casual Shoes,blue,Summer,Casual,63
8706,Fastrack Men Bikers Sunglasses,Men,accessory,Sunglasses,brown,Winter,Casual,80
18283,Aneri Women Cleo Kurta,Women,top,Kurtas,purple,Fall,Ethnic,20
55842,Colorbar Pro Dreamy Nail Lacquer 053,Women,top,Nail Polish,burgundy,Spring,Casual,29
46469,Timex Men Dial Chronograph Watch,Men,accessory,Watches,blue,Winter,Casual,16
16319,Peter England Men Printed Tshirt,Men,top,Tshirts,purple,Fall,Casual,26
28416,Idee Men Metallic Sunglasses,Men,accessory,Sunglasses,metallic,Winter,Casual,38
43927,Catwalk Women Heels,Women,shoes,Heels,gold,Winter,Casual,71
34049,Gini And Jony Boys Shirt,Boys,top,Shirts,white,Summer,Casual,26
54990,Femella Women & Dress,Women,top,Dresses,purple,Summer,Casual,35
58305,Jockey Lcescbra Men Pack Of 3 Socks 2004,Men,top,Socks,olive,Summer,Sports,50
39332,Gini & Jony Boys T-Shirt,Boys,top,Tshirts,white,Summer,Casual,43
11558,W Women Printed Kurtas,Women,top,Kurtas,green,Summer,Ethnic,32
14816,United Colors Of Benetton Women Solid Handbags,Women,accessory,Handbags,red,Summer,Casual,56
33608,Lino Perros Women Wallet,Women,accessory,Wallets,brown,Summer,Casual,73
48197,United Colors Of Benetton Men Sunglasses,Men,accessory,Sunglasses,black,Winter,Casual,65
50954,Lee Womens Jeans,Women,bottom,Jeans,blue,Winter,Casual,49
2658,Murcia Women Party Rose Bag,Women,accessory,Handbags,pink,Winter,Casual,36
19735,United Colors Of Benetton Women Shirt,Women,top,Shirts,white,Fall,Casual,49
46831,Gini And Jony Boys Shirt,Boys,top,Shirts,pink,Summer,Casual,35
51886,Nyk Women Wallet,Women,accessory,Wallets,purple,Summer,Casual,76
28072,Jockey Mc Men Midway Classic Trunks 1101,Men,top,Trunk,black,Summer,Casual,37
50168,Rocia Women Toned & Heels,Women,shoes,Heels,gold,Winter,Casual,88
27806,Bulchee Men Reversible Plate Belt,Men,accessory,Belts,black,Summer,Casual,51
22548,Reebok Women Reestyle Deo,Women,top,Deodorant,purple,Spring,Casual,45
49879,Q&Q Women Ladies Analog Watches,Women,accessory,Watches,gold,Winter,Casual,46
27208,Doodle Kids Boy Shorts,Men,bottom,Shorts,beige,Summer,Casual,32
9082,Adidas Men Torment Pant Trackpant,Men,bottom,Track Pants,blue,Fall,Sports,49
8150,Highlander Men Checked Hadrian Slim Fit Shirt,Men,top,Shirts,grey,Summer,Casual,23
7924,Proline Men T-Shirt,Men,top,Tshirts,red,Fall,Casual,48
19507,Wrangler Plate Men Belts,Men,accessory,Belts,brown,Fall,Casual,15
55628,Numero Uno Men Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,51
28240,Park Avenue Men Good Morning Deo,Men,top,Deodorant,blue,Spring,Casual,39
51288,Hop Scotch Girls Sunglasses,Girls,accessory,Sunglasses,pink,Fall,Casual,21
7118,Wildcraft Unisex Meteor & Backpack,Unisex,accessory,Backpacks,blue,Winter,Casual,16
56891,Hm Women Flats,Women,shoes,Heels,red,Winter,Casual,67
36148,Nike Men Dunk Low Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,50
58137,Rreverie Plated Earrings,Women,accessory,Earrings,gold,Fall,Casual,53
57943,Clarks Men Casual Shoes,Men,shoes,Casual Shoes,black,Spring,Casual,78
44568,Coolers Men Sandals,Men,shoes,Sandals,brown,Summer,Casual,74
36974,Lino Perros Women Clutch,Women,accessory,Clutches,black,Summer,Casual,35
26547,Id Men & Shoes,Men,shoes,Casual Shoes,black,Fall,Casual,56
12772,Mother Earth Women Classic Kurtas,Women,top,Kurtas,blue,Fall,Ethnic,21
42002,Gini And Jony Girls Kinky Capris,Girls,bottom,Capris,pink,Summer,Casual,41
3325,Kxip Mens Take Down Jersey,Men,top,Tshirts,red,Summer,Sports,26
23809,Clarks Men Leather Boots,Men,shoes,Casual Shoes,black,Summer,Casual,91
54167,Femella Necklace,Women,accessory,Necklace and Chains,red,Fall,Casual,39
18248,Manchester United Men Printed Tshirt,Men,top,Tshirts,black,Fall,Casual,33
27495,Jockey Women Briefs,Women,top,Briefs,white,Winter,Casual,43
55889,Colorbar Exclusive Nail Lacquer 18,Women,top,Nail Polish,green,Spring,Casual,48
7785,Proline Men Charcoal Polo T-Shirt,Men,top,Tshirts,grey,Fall,Casual,31
51415,Myntra Men Light Shirt,Men,top,Shirts,pink,Summer,Casual,22
17200,U.S. Polo Assn. Men Solid Tibetian Sweater,Men,top,Sweaters,red,Winter,Casual,28
23035,Arrow Men Lavender Striped Shirt,Men,top,Shirts,purple,Fall,Formal,33
34082,Clarks Men Nature Three Leather Casual Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,91
6657,Nike Women'S Butterfly Thong Flip Flop,Women,shoes,Flip Flops,brown,Summer,Casual,51
47570,Portia Women Flats,Women,shoes,Heels,purple,Winter,Casual,69
10819,Wrangler Men City Work Shirts,Men,top,Shirts,black,Fall,Casual,44
37607,Madagascar3 Girls Sea Printed T-Shirt,Girls,top,Tshirts,sea green,Summer,Casual,21
14485,Flying Machine Men Casual Casual Shoes,Men,shoes,Casual Shoes,black,Fall,Casual,57
15557,Spykar Men Stripes Sweaters,Men,top,Sweaters,blue,Fall,Casual,29
59678,Avirate & Brief,Women,top,Briefs,white,Summer,Casual,24
21762,Fossil Men Mead Belt,Men,accessory,Belts,black,Fall,Casual,48
4100,Puma Women Sandal,Women,shoes,Sports Sandals,pink,Winter,Casual,79
45227,Casio Youth Men Dial Analogue & Digital Watch Ad137,Men,accessory,Watches,black,Winter,Casual,41
10025,Nike Women As Element Ja T-Shirt,Women,top,Tshirts,pink,Fall,Sports,23
40755,Roxy Women Flip Flops,Women,shoes,Flip Flops,white,Winter,Casual,90
32375,Q&Q Men Dial Watch,Men,accessory,Watches,black,Winter,Casual,18
41687,Catwalk Women Heels,Women,shoes,Heels,beige,Winter,Casual,80
20482,Baggit Women Parinacrush Wallet,Women,accessory,Wallets,green,Winter,Casual,37
37435,Murcia Women Handbag,Women,accessory,Handbags,black,Summer,Casual,16
4332,Puma Men'S Graffiti Shoe,Men,shoes,Sports Shoes,blue,Summer,Sports,57
45015,Maxima Men Attivo Digital Watch,Men,accessory,Watches,grey,Winter,Casual,26
15765,Facit Men Hunk Innerwear Vest,Men,top,Innerwear Vests,yellow,Summer,Casual,43
21550,Kiara Women Small Pocket Handbag,Women,accessory,Handbags,red,Winter,Casual,45
40567,W Women Kurta,Women,top,Kurtas,brown,Summer,Ethnic,34
33095,Catwalk Women Flats,Women,shoes,Heels,beige,Winter,Casual,87
24022,Locomotive Men Printed T-Shirt,Men,top,Tshirts,white,Fall,Casual,42
10217,Murcia Women Kkhh Handbags,Women,accessory,Handbags,pink,Winter,Casual,49
56402,Rocia Women & Sandals,Women,shoes,Flats,beige,Winter,Casual,67
45829,Senorita Women Flats,Women,shoes,Heels,brown,Summer,Casual,51
42230,Sepia Women Top,Women,top,Tops,blue,Summer,Casual,42
12540,Tantra Women Printed T-Shirt,Women,top,Tshirts,blue,Fall,Casual,38
55287,Lakme Desert Rose Face Sheer,Women,top,Highlighter and Blush,beige,Spring,Casual,35
30610,Nike Men Shorts,Men,bottom,Shorts,black,Summer,Sports,32
51627,Fossil Women Dial Watch Es3013,Women,accessory,Watches,white,Winter,Casual,34
46690,Rasasi Men Knowledge Perfume,Men,top,Perfume and Body Mist,brown,Spring,Casual,26
19994,United Colors Of Benetton Men Solid Tshirt,Men,top,Tshirts,black,Summer,Casual,22
35362,Senorita Women Multi Coloured Flats,Women,shoes,Heels,multi,Summer,Casual,75
18846,Puma Men Graphic Print Chrome Tshirt,Men,top,Tshirts,yellow,Fall,Casual,41
6465,Lotto Men'S Leisure Shoe,Men,shoes,Casual Shoes,white,Summer,Casual,74
17032,Gas Men Europa Sneakers,Men,shoes,Casual Shoes,red,Summer,Casual,51
23207,Highlander Men Check Shirt,Men,top,Shirts,blue,Fall,Casual,21
4756,Adidas Men'S Force Polo T-Shirt,Men,top,Tshirts,white,Summer,Sports,35
15301,Adidas Men Ranger Sports Shoes,Men,shoes,Sports Shoes,white,Fall,Sports,77
21134,S.Oliver Women Solid Sweater,Women,top,Sweaters,grey,Fall,Casual,46
38825,Latin Quarters Women Magenta & Check Top,Women,top,Tops,magenta,Summer,Casual,34
37051,Lino Perros Women Belt,Women,accessory,Belts,black,Summer,Casual,67
57988,Latin Quarters Women Dress,Women,top,Dresses,orange,Fall,Casual,25
5684,Skechers Men Shoe,Men,shoes,Casual Shoes,black,Winter,Casual,50
56066,Colorbar Diva Dress To Impress Lipstick 003,Women,top,Lipstick,red,Spring,Casual,38
25594,Vishudh Women And Churidar Kurta With Dupatta,Women,top,Kurta Sets,white,Fall,Ethnic,48
32523,Tonino Lamborghini Feroce For Men Fragrance Gift Set,Men,top,Fragrance Gift Set,black,Spring,Casual,21
21908,Biba Women & Churidar Kurta With Dupatta,Women,top,Kurta Sets,blue,Fall,Ethnic,41
40103,Adidas Men T-Shirt,Men,top,Tshirts,blue,Summer,Casual,22
38019,Q&Q Women Watch,Women,accessory,Watches,orange,Winter,Casual,50
24446,Beyouty Women Pack Of 3 Briefs,Women,top,Briefs,green,Summer,Casual,42
10673,Doodle Girl Ballet School Tops,Women,top,Tops,black,Fall,Casual,29
54731,Vans Men & Shoes,Men,shoes,Casual Shoes,black,Spring,Casual,96
9049,Adidas Men Tip Off 2 Sports Shoes,Men,shoes,Sports Shoes,white,Fall,Sports,80
30274,Speedo Men Sheet Sunglasses,Men,accessory,Sunglasses,grey,Summer,Casual,40
43786,Royal Diadem Earrings,Women,accessory,Earrings,black,Fall,Casual,49
42654,Alma Women Printed Kurta,Women,top,Kurtas,white,Summer,Ethnic,20
3573,Adidas Women'S Royal Lavender T-Shirt,Women,top,Tshirts,purple,Summer,Casual,41
26311,Proline Charcoal Shorts,Men,bottom,Shorts,grey,Summer,Sports,38
12124,Aurelia Women Printed Kurtas,Women,top,Kurtas,red,Fall,Ethnic,50
6001,Highlander Men Checked Slim Fit Shirt,Men,top,Shirts,grey,Summer,Casual,47
47326,Baggit Women Handbag,Women,accessory,Handbags,olive,Fall,Casual,39
9875,Indigo Nation Men Price Catch Shirts,Men,top,Shirts,purple,Fall,Casual,27
17456,Casio Enticer Women -Coloured Dial Chronograph Watch Sh61,Women,accessory,Watches,beige,Winter,Casual,72
50391,Miss Sixty Dial Watch,Women,accessory,Watches,silver,Winter,Casual,15
12918,Spykar Men Stripe T-Shirts,Men,top,Tshirts,black,Fall,Casual,40
35706,Nike Women Court Majestic Shoes,Women,shoes,Casual Shoes,white,Summer,Casual,52
2693,Disney Kids Boy'S Kidswear,Boys,top,Shirts,yellow,Summer,Casual,47
30046,Skagen Denmark Men Dial Watch 568Lslzi,Men,accessory,Watches,blue,Winter,Casual,70
28885,Enamor Women Low-Rise Bikini Brief,Women,top,Briefs,brown,Summer,Casual,37
54503,Lino Perros Women Handbag,Women,accessory,Handbags,blue,Summer,Casual,77
47928,Murcia Women Handbag,Women,accessory,Handbags,blue,Summer,Casual,44
26123,John Miller Men Striped Shirt,Men,top,Shirts,black,Summer,Formal,42
12316,Genesis Men Check Shirts,Men,top,Shirts,white,Fall,Formal,47
29957,Cat Men Metal Sunglasses,Men,accessory,Sunglasses,copper,Winter,Casual,21
3741,Tantra Kid'S Naughty Kidswear,Unisex,top,Tshirts,orange,Summer,Casual,29
31194,Cabarelli Men & Wallet,Men,accessory,Wallets,black,Summer,Casual,61
17664,Catwalk Women Pumps Casual Shoe,Women,shoes,Casual Shoes,blue,Winter,Casual,55
23451,Deni Yo Men Washed Slim Fit Jeans,Men,bottom,Jeans,black,Summer,Casual,49
48960,Revv Men Steel Ring,Men,accessory,Ring,steel,Summer,Casual,62
6233,Ucb Women'S Basic Neck T-Shirt,Women,top,Tshirts,green,Summer,Casual,34
47114,Marvel Boys Slippers,Boys,shoes,Flip Flops,blue,Fall,Casual,80
